Review,Length,Negative,Positive,Date,Stars
review2143,228,-4,2,2018-01-08,3
review2144,256,-1,3,2017-11-29,4
review2145,195,-4,1,2018-01-21,2
review2146,161,-3,1,2017-12-03,5
review2147,194,-2,1,2017-12-22,1
review2148,777,-4,2,2018-01-18,3
review2149,472,-2,3,2018-02-14,1
review2150,113,-1,2,2018-02-16,3
review2151,438,-4,3,2018-02-17,2
review2152,551,-2,2,2018-02-22,2
review2153,212,-3,3,2018-02-24,1
review2154,258,-1,3,2018-02-10,1
review2155,361,-2,3,2017-11-21,4
review2156,193,-3,2,2018-01-08,1
review2157,113,-3,2,2018-01-11,1
review2158,227,-3,3,2018-01-21,3
review2159,192,-1,2,2017-12-18,2
review2160,303,-3,2,2018-02-01,1
review2161,575,-3,2,2018-02-06,2
review2162,383,-2,2,2017-12-25,2
review2163,569,-3,3,2017-11-17,5
review2164,170,-2,4,2017-12-15,2
review2165,294,-1,2,2018-01-19,1
review2166,246,-1,2,2018-01-10,5
review2167,240,-2,2,2018-01-01,3
review2168,247,-3,1,2018-01-16,1
review2169,338,-3,2,2018-01-14,1
review2170,620,-4,3,2018-01-15,1
review2171,508,-2,3,2017-11-20,1
review2172,380,-4,3,2017-12-10,5
review2173,246,-1,1,2017-11-27,2
review2174,248,-1,3,2017-12-26,1
review2175,684,-1,3,2017-12-13,3
review2176,473,-4,2,2018-01-08,2
review2177,605,-3,2,2018-01-24,4
review2178,203,-1,2,2017-12-27,3
review2179,409,-1,3,2017-12-27,4
review2180,119,-3,1,2018-01-21,2
review2181,463,-2,3,2017-12-26,3
review2182,294,-1,3,2018-01-16,4
review2183,338,-1,3,2017-12-12,2
review2184,383,-2,2,2018-01-23,3
review2185,525,-2,3,2017-12-15,2
review2186,378,-2,2,2018-01-21,1
review2187,101,-1,1,2018-02-10,1
review2188,178,-3,1,2018-01-04,5
review2189,240,-3,2,2017-12-10,4
review2190,454,-1,3,2017-12-08,4
review2191,248,-1,2,2018-02-17,5
review2192,151,-3,3,2018-02-20,3
review2193,172,-1,1,2017-11-19,2
review2194,153,-1,3,2017-11-30,1
review2195,187,-3,1,2018-01-01,5
review2196,136,-3,1,2017-12-29,2
review2197,448,-2,3,2018-01-09,2
review2198,650,-3,2,2017-11-30,2
review2199,539,-1,2,2018-01-06,1
review2200,698,-3,2,2017-12-25,2
review2201,726,-4,2,2018-02-13,4
review2202,169,-2,1,2017-12-28,1
review2203,171,-1,3,2018-01-21,1
review2204,211,-3,2,2018-01-13,1
review2205,104,-3,2,2018-01-04,2
review2206,233,-1,1,2017-12-18,3
review2207,162,-4,3,2017-12-16,1
review2208,187,-1,1,2017-12-10,1
review2209,227,-1,4,2017-11-24,3
review2210,303,-1,4,2018-01-10,1
review2211,464,-2,2,2017-12-29,3
review2212,157,-1,2,2017-11-16,3
review2213,400,-2,2,2017-12-01,2
review2214,267,-3,2,2017-12-28,1
review2215,725,-2,2,2018-02-05,2
review2216,214,-3,1,2017-12-12,1
review2217,468,-2,3,2018-01-21,3
review2218,186,-2,3,2017-12-23,2
review2219,92,-2,1,2017-12-17,2
review2220,128,-3,2,2017-12-09,2
review2221,595,-2,3,2017-12-13,5
review2222,598,-3,1,2018-01-16,1
review2223,85,-1,1,2018-01-31,1
review2224,150,-1,3,2018-02-19,1
review2225,140,-1,1,2018-01-21,1
review2226,174,-1,3,2017-11-27,4
review2227,178,-1,3,2017-12-16,1
review2228,374,-2,3,2018-01-24,2
review2229,267,-3,2,2018-01-03,1
review2230,282,-1,3,2018-01-01,3
review2231,476,-3,4,2018-01-26,1
review2232,107,-1,1,2017-12-08,3
review2233,235,-1,3,2018-01-07,4
review2234,159,-2,3,2017-12-30,1
review2235,491,-2,1,2017-11-19,3
review2236,173,-3,4,2017-12-19,4
review2237,286,-3,2,2018-01-04,3
review2238,164,-4,3,2017-12-25,3
review2239,219,-2,3,2018-01-03,4
review2240,125,-2,1,2017-12-14,2
review2241,590,-3,4,2018-01-19,1
review2242,415,-2,2,2017-12-03,2
review2243,517,-3,3,2017-11-29,1
review2244,113,-2,3,2017-12-01,1
review2245,412,-3,2,2018-02-03,2
review2246,264,-1,2,2018-02-08,1
review2247,192,-3,2,2017-12-27,2
review2248,543,-4,2,2018-01-03,3
review2249,1070,-3,2,2017-12-09,5
review2250,158,-1,3,2017-12-05,2
review2251,567,-5,2,2017-12-02,3
review2252,173,-2,3,2018-01-04,1
review2253,308,-1,3,2017-12-28,4
review2254,206,-4,2,2018-02-18,1
review2255,191,-4,3,2017-12-16,4
review2256,303,-3,2,2018-01-20,3
review2257,142,-1,2,2018-01-10,3
review2258,160,-2,2,2017-12-22,1
review2259,164,-2,3,2018-01-10,5
review2260,106,-2,1,2017-12-08,2
review2261,396,-1,2,2017-12-01,1
review2262,225,-2,2,2018-02-04,2
review2263,216,-3,1,2018-02-22,3
review2264,870,-3,3,2017-12-26,1
review2265,141,-3,3,2018-01-28,1
review2266,398,-1,3,2018-01-30,5
review2267,96,-1,1,2018-01-22,1
review2268,432,-4,3,2018-01-27,1
review2269,956,-3,3,2018-02-11,3
review2270,345,-3,3,2018-01-25,1
review2271,269,-4,1,2018-01-26,1
review2272,171,-2,2,2017-12-12,3
review2273,124,-1,1,2017-12-01,3
review2274,137,-3,2,2017-11-28,1
review2275,595,-4,2,2018-01-12,1
review2276,171,-3,3,2017-12-15,2
review2277,280,-2,1,2017-12-17,1
review2278,825,-3,3,2018-01-28,2
review2279,158,-2,2,2018-01-31,1
review2280,378,-2,2,2018-02-17,1
review2281,228,-2,1,2017-12-20,2
review2282,527,-3,2,2018-01-04,1
review2283,199,-2,3,2017-12-14,3
review2284,451,-4,4,2018-01-25,4
review2285,184,-3,1,2017-12-11,1
review2286,198,-4,2,2018-01-16,1
review2287,119,-3,2,2018-02-18,2
review2288,141,-4,3,2018-03-10,1
review2289,142,-1,3,2018-01-19,2
review2290,439,-4,2,2018-01-09,2
review2291,199,-4,4,2018-01-09,1
review2292,348,-2,3,2017-12-23,1
review2293,154,-3,1,2018-02-19,1
review2294,103,-2,4,2018-02-08,5
review2295,601,-2,3,2017-12-31,1
review2296,65,-1,1,2017-12-22,2
review2297,665,-3,2,2018-01-21,3
review2298,411,-3,2,2018-02-26,3
review2299,146,-1,3,2018-02-10,4
review2300,157,-1,2,2018-01-22,2
review2301,166,-1,2,2017-11-20,1
review2302,159,-3,3,2017-11-16,5
review2303,236,-1,2,2018-02-10,1
review2304,228,-2,1,2018-02-22,1
review2305,450,-2,1,2017-12-28,3
review2306,227,-4,2,2018-02-02,1
review2307,194,-3,2,2018-02-09,1
review2308,209,-3,3,2018-02-16,3
review2309,159,-1,2,2017-12-17,5
review2310,275,-3,1,2018-01-05,1
review2311,858,-2,3,2018-01-28,2
review2312,98,-2,3,2018-01-24,5
review2313,248,-4,1,2018-01-07,1
review2314,152,-2,3,2018-01-23,3
review2315,63,-4,1,2017-12-25,2
review2316,365,-4,2,2018-02-20,4
review2317,175,-3,3,2017-12-26,1
review2318,356,-2,3,2018-02-08,3
review2319,982,-3,2,2018-01-22,3
review2320,219,-4,2,2017-11-18,4
review2321,128,-1,1,2017-12-24,1
review2322,217,-4,2,2017-12-08,1
review2323,889,-2,3,2017-11-18,3
review2324,164,-3,2,2018-02-23,3
review2325,209,-2,2,2018-01-19,3
review2326,514,-3,3,2018-01-20,5
review2327,160,-1,2,2017-11-25,1
review2328,567,-2,2,2017-12-01,3
review2329,665,-4,2,2017-12-25,3
review2330,546,-1,2,2018-02-10,1
review2331,339,-2,1,2017-11-16,2
review2332,205,-3,2,2017-12-28,3
review2333,426,-3,3,2017-12-20,1
review2334,263,-1,2,2017-11-30,1
review2335,660,-2,2,2017-12-25,1
review2336,293,-2,2,2018-02-16,1
review2337,164,-1,1,2018-02-22,4
review2338,113,-4,2,2017-12-03,1
review2339,136,-2,2,2018-01-13,3
review2340,391,-3,3,2017-12-27,1
review2341,157,-2,1,2018-02-23,1
review2342,132,-1,1,2018-02-12,1
review2343,991,-4,3,2018-01-13,1
review2344,231,-1,2,2017-12-04,2
review2345,335,-4,1,2018-02-10,1
review2346,645,-3,3,2018-02-09,2
review2347,347,-3,3,2018-02-01,1
review2348,703,-3,3,2018-01-02,1
review2349,106,-1,3,2018-01-27,1
review2350,653,-3,1,2018-02-01,1
review2351,129,-1,3,2018-02-10,1
review2352,127,-2,2,2017-12-17,4
review2353,178,-1,3,2017-12-03,4
review2354,619,-3,3,2018-02-10,1
review2355,119,-3,3,2017-12-16,1
review2356,278,-2,3,2017-11-20,1
review2357,201,-2,2,2017-12-16,1
review2358,71,-4,1,2017-12-21,1
review2359,219,-2,2,2017-11-19,2
review2360,162,-1,3,2018-01-06,5
review2361,141,-1,2,2017-11-23,5
review2362,143,-1,1,2018-02-26,4
review2363,67,-2,1,2017-12-16,1
review2364,294,-1,2,2017-12-05,3
review2365,485,-4,1,2017-12-27,1
review2366,411,-3,2,2017-11-25,3
review2367,565,-4,3,2017-11-22,2
review2368,541,-3,1,2017-12-12,1
review2369,103,-2,1,2017-11-16,3
review2370,67,-3,1,2018-01-01,1
review2371,113,-2,3,2017-11-25,5
review2372,454,-1,2,2017-11-16,2
review2373,116,-3,2,2018-02-21,2
review2374,399,-2,2,2018-01-22,1
review2375,134,-1,3,2018-02-26,5
review2376,230,-3,2,2017-12-04,1
review2377,118,-1,3,2017-11-24,3
review2378,257,-4,2,2017-12-28,3
review2379,529,-1,1,2018-02-10,1
review2380,221,-4,3,2018-01-07,1
review2381,390,-1,2,2017-12-11,2
review2382,103,-1,1,2018-04-30,1
review2383,384,-2,2,2017-12-16,2
review2384,335,-1,3,2018-05-18,5
review2385,373,-1,2,2017-12-13,1
review2386,365,-1,4,2017-12-27,1
review2387,82,-3,2,2017-11-23,1
review2388,382,-2,3,2017-12-21,5
review2389,297,-1,3,2017-11-27,5
review2390,133,-2,3,2017-12-12,4
review2391,114,-1,1,2018-01-07,2
review2392,265,-2,1,2018-01-23,1
review2393,631,-3,2,2018-01-13,1
review2394,253,-2,1,2018-02-05,2
review2395,130,-1,1,2017-12-27,1
review2396,1052,-2,2,2018-01-01,3
review2397,96,-3,1,2018-02-14,1
review2398,87,-4,3,2017-12-29,1
review2399,214,-3,1,2018-01-02,1
review2400,335,-1,2,2017-11-18,3
review2401,268,-1,3,2018-01-30,4
review2402,108,-4,1,2018-02-02,1
review2403,309,-1,2,2017-12-30,2
review2404,355,-2,3,2017-12-04,5
review2405,69,-1,1,2018-01-28,1
review2406,294,-2,2,2017-12-13,3
review2407,107,-3,1,2018-02-09,1
review2408,118,-1,2,2018-02-06,2
review2409,165,-3,1,2017-12-17,1
review2410,196,-3,2,2017-12-21,1
review2411,202,-1,1,2017-11-27,2
review2412,304,-1,3,2017-11-24,3
review2413,294,-1,2,2017-12-23,1
review2414,197,-4,2,2017-12-04,2
review2415,525,-3,3,2017-12-05,1
review2416,566,-1,3,2018-03-01,5
review2417,321,-1,2,2017-12-04,2
review2418,304,-1,3,2017-12-28,3
review2419,336,-1,2,2017-12-11,2
review2420,122,-3,3,2017-12-30,4
review2421,317,-2,2,2018-01-13,3
review2422,258,-4,2,2017-12-10,1
review2423,119,-3,1,2018-01-10,1
review2424,146,-1,1,2018-01-08,1
review2425,244,-3,1,2018-01-17,2
review2426,185,-1,2,2017-12-04,1
review2427,213,-1,1,2017-12-26,1
review2428,190,-1,1,2017-12-31,3
review2429,158,-3,1,2018-01-05,1
review2430,459,-2,2,2017-12-18,2
review2431,129,-1,1,2017-12-20,1
review2432,218,-1,1,2017-12-20,2
review2433,211,-3,1,2018-02-17,1
review2434,158,-3,1,2018-01-22,1
review2435,177,-1,1,2017-12-18,1
review2436,235,-1,3,2018-02-06,2
review2437,252,-1,2,2017-12-21,1
review2438,125,-1,2,2018-02-09,1
review2439,96,-4,1,2018-03-17,1
